"","lon","lat","year","month","prec","temp","etp"
"362",-46.5,-23.5,2011,2,281.41,23.4153571428571,106.50022917606
"363",-46.5,-23.5,2011,3,190.42,21.1796774193548,91.5012804819754
"364",-46.5,-23.5,2011,4,131.45,20.5233333333333,78.1607938852602
"365",-46.5,-23.5,2011,5,47.15,16.7635483870968,49.9778875990238
"366",-46.5,-23.5,2011,6,43.74,14.8826666666667,36.1078045756583
"367",-46.5,-23.5,2011,7,16.1,16.5816129032258,46.3738266501729
"368",-46.5,-23.5,2011,8,50.88,17.7787096774194,55.3532830107505
"369",-46.5,-23.5,2011,9,14.19,17.79,56.691433537099
"370",-46.5,-23.5,2011,10,109.45,20.5074193548387,83.5885388888756
"371",-46.5,-23.5,2011,11,122.91,19.729,78.7244090001062
"372",-46.5,-23.5,2011,12,121.7,21.9935483870968,105.650132822842
